Date,SubDivision,GangId,OrderNumber,OperationNumber,TrackId,MegaWorkBlock,ShadowWorkBlock,SplitWorkBlock,TieType,WBMileFrom,WBMileTo,AnchorPattern,SpikePattern,FastenerTypeTie,TravelTimeDuringBlocks,ActualStartTime,ActualEndTime,TieNumberType,NumberofTampers,PadInsulatorType,ExpectedOutput,ConfidenceLevel,Version,workBlockPlannedMinutes,TieDensity
00:00.0,CLEARWATER,W53T06TD,707559267,410,KF23,No,No,No,WOOD,0,0.039999999,Pattern 6,A,NA,0,NULL,NULL,NA,0,NULL,50.57500076,0.699999988,1,0,1250
00:00.0,CLEARWATER,W53T06TD,707559267,410,KF23,No,No,No,WOOD,0,0.02,Pattern 6,A,NA,0,NULL,NULL,NA,0,NULL,38.95500183,0.699999988,1,0,2500
00:00.0,CLEARWATER,W53T06TD,707559267,410,KF23,No,No,No,WOOD,0,0.039999999,Pattern 6,A,NA,0,NULL,NULL,NA,0,NULL,50.57500076,0.699999988,1,0,1250
00:00.0,CLEARWATER,W53T06TD,707559267,410,KF23,No,No,No,WOOD,0,0.02,Pattern 6,A,NA,0,NULL,NULL,NA,0,NULL,38.95500183,0.699999988,1,0,2500
00:00.0,WAUKESHA,S72T03WA,707558332,510,1,No,No,No,WOOD,108.0199966,109.3000031,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,22.51000023,0.699999988,1,0,6.249968529
00:00.0,WAUKESHA,S72T03WA,707558332,510,1,No,No,No,WOOD,108.0199966,109.3000031,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,22.51000023,0.699999988,1,0,6.249968529
00:00.0,CLEARWATER,W53T06TK,707558753,710,1,No,No,No,CONCRETE,17.07999992,17.45000076,Pattern 8,B,NA,0,NULL,NULL,NA,0,NULL,203.8549957,0.699999988,1,0,4294.584961
00:00.0,CLEARWATER,W53T06TK,707558753,710,1,No,No,No,CONCRETE,17.07999992,17.45000076,Pattern 8,B,NA,0,NULL,NULL,NA,0,NULL,203.8549957,0.699999988,1,0,4294.584961
00:00.0,CLEARWATER,W53T06TC,707558753,410,1,No,No,No,CONCRETE,17.19000053,17.39999962,Pattern 8,B,NA,0,NULL,NULL,NA,0,NULL,260.2349854,0.699999988,1,0,976.1947021
00:00.0,CLEARWATER,W53T06TC,707558753,410,1,No,No,No,CONCRETE,17.19000053,17.39999962,Pattern 8,B,NA,0,NULL,NULL,NA,0,NULL,260.2349854,0.699999988,1,0,976.1947021
00:00.0,WAINWRIGHT,W52T0400,707558502,410,ST01,Yes,Yes,No,WOOD,0,0.189999998,Pattern 6,A,NA,0,NULL,NULL,NA,0,NULL,60.77999878,0.699999988,1,0,321.0526428
00:00.0,FORT FRANCES,W42T04TF,707557926,410,1,No,No,No,WOOD,84,88.48999786,Pattern 8,B,NA,0,NULL,NULL,NA,0,NULL,583.414978,0.699999988,1,0,125.6125336
00:00.0,FORT FRANCES,W42T04TB,707557926,710,1,No,No,No,WOOD,59,75.59999847,Pattern 8,B,NA,0,NULL,NULL,NA,0,NULL,746.0650024,0.699999988,1,0,186.7470093
00:00.0,FORT FRANCES,W42T04TB,707557926,710,1,No,No,No,WOOD,59,75.59999847,Pattern 8,B,NA,0,NULL,NULL,NA,0,NULL,746.0650024,0.699999988,1,0,186.7470093
00:00.0,YALE,W53T01TA,707556954,410,PF18,No,No,No,WOOD,0.5,0.589999974,Pattern 6,A,NA,0,NULL,NULL,NA,0,NULL,123.4449997,0.699999988,1,0,1500.000488
00:00.0,FORT FRANCES,W42T0400,707557926,710,1,No,No,No,WOOD,74.09999847,75.18000031,Pattern 8,B,NA,0,NULL,NULL,NA,0,NULL,552.7249756,0.699999988,1,0,5277.769043
00:00.0,EDSON,W51T0300,707561879,410,FB55,Yes,Yes,No,WOOD,110.6999969,110.7300034,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,75.375,0.699999988,1,0,2499.466064
00:00.0,FRASER,W54T01TC,707562387,410,1,No,No,No,CONCRETE,49,49.06999969,Pattern 8,B,CLIP_RAIL,0,NULL,NULL,NA,0,NULL,180.9450073,0.699999988,1,0,2557.154053
00:00.0,GRANDE CACHE,W50P0T03,707562169,410,1,No,No,No,WOOD,60.90000153,62.59999847,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,2214.790039,0.699999988,1,480,1348.825928
00:00.0,BULKLEY,W54T0400,707561641,410,1,No,No,No,WOOD,98.76000214,101.5999985,Pattern 8,B,NA,0,NULL,NULL,NA,0,NULL,103.0199966,0.699999988,1,180,35.91553879
00:00.0,CRAIK,W44T02TE,707562398,410,1,No,No,No,WOOD,88.69999695,88.73000336,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,170.5882721,0.699999988,1,240,0
00:00.0,SLAVE LAKE,W55T01TA,707559499,410,1,No,No,No,WOOD,136.6999969,136.9700012,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,445.8999939,0.699999988,1,0,1914.784546
00:00.0,ALBREDA,W51T01TL,707560849,710,1,Yes,Yes,No,CONCRETE,93,93.26999664,Pattern 8,B,CLIP_RAIL,0,NULL,NULL,NA,0,NULL,483.3649902,0.699999988,1,0,5185.249512
00:00.0,ALBREDA,W51T01TL,707560849,710,1,Yes,Yes,No,CONCRETE,83,83.19000244,Pattern 8,B,CLIP_RAIL,0,NULL,NULL,NA,0,NULL,440.4100037,0.699999988,1,0,5263.090332
00:00.0,ALBREDA,W51T0100,707560849,410,1,Yes,Yes,No,CONCRETE,94.12999725,94.19999695,Pattern 8,B,CLIP_RAIL,0,NULL,NULL,NA,0,NULL,182.1950073,0.699999988,1,0,2571.439697
00:00.0,SLAVE LAKE,W55T01TA,707559499,410,1,No,No,No,WOOD,137.3999939,137.8500061,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,525.1300049,0.699999988,1,0,3555.459229
00:00.0,CHETWYND,W54T0500,707559604,410,1,No,No,No,WOOD,560,560.0599976,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,236.8800049,0.699999988,1,0,3550.144531
00:00.0,FRASER,W54T03TR,707559838,410,1,No,No,No,WOOD,146.0099945,146.0099945,Pattern 8,D,NA,0,NULL,NULL,NA,0,NULL,127.326622,0.699999988,1,480,0
00:00.0,DRUMHELLER,W52T02TK,707559279,710,1,No,No,No,WOOD,130.5,130.8399963,Pattern 8,A,NA,0,NULL,NULL,Tie Type 1,0,NULL,1227.084961,0.699999988,1,0,5252.997559
00:00.0,CRAIK,W44T02TE,707562398,410,1,No,No,No,WOOD,88.73000336,88.76000214,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,2.200000048,0.699999988,1,300,33.33469009
00:00.0,BULKLEY,W54T0400,707561641,410,1,No,No,No,WOOD,98.86000061,99.90000153,Pattern 8,B,NA,0,NULL,NULL,NA,0,NULL,99.125,0.699999988,1,180,89.42299652
00:00.0,CROMER,W40P0T01,707561132,410,1,No,No,No,WOOD,0.699999988,2.5,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,1716.680054,0.699999988,1,480,947.222229
00:00.0,CROMER,W40P0S01,707561132,710,1,No,No,No,WOOD,0.07,0.660000026,Pattern 8,D,NA,0,NULL,NULL,NA,0,NULL,769.9199829,0.699999988,1,0,5254.236816
00:00.0,CROMER,W40P0S02,707561132,710,1,No,No,No,WOOD,0.660000026,1.190000057,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,802.0200195,0.699999988,1,0,5283.018555
00:00.0,GRANDE CACHE,W50P0T03,707562169,410,1,No,No,No,WOOD,62.70000076,64.37000275,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,1057.60498,0.699999988,1,480,629.9393921
00:00.0,FRASER,W54T01TC,707562387,410,1,No,No,No,CONCRETE,49.06999969,49.18999863,Pattern 8,B,CLIP_RAIL,0,NULL,NULL,NA,0,NULL,308.769989,0.699999988,1,0,2566.689453
00:00.0,EDSON,W51T0300,707561879,410,FB55,Yes,Yes,No,WOOD,110.7300034,110.75,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,53.54999924,0.699999988,1,0,2800.469971
00:00.0,FORT FRANCES,W42T0400,707557926,710,1,No,No,No,WOOD,76.40000153,77.44000244,Pattern 8,B,NA,0,NULL,NULL,NA,0,NULL,505.6149902,0.699999988,1,0,5293.264648
00:00.0,YORKTON,W41T01TD,707558983,410,1,No,No,No,WOOD,23.57999992,23.57999992,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,2.035000086,0.699999988,1,0,528
00:00.0,CLEARWATER,W53T06TK,707558753,710,1,No,No,No,CONCRETE,17.37000084,17.60000038,Pattern 8,B,NA,0,NULL,NULL,NA,0,NULL,342.4200134,0.699999988,1,0,1756.525269
00:00.0,CLEARWATER,W53T06TK,707558753,710,1,No,No,No,CONCRETE,17.37000084,17.60000038,Pattern 8,B,NA,0,NULL,NULL,NA,0,NULL,342.4200134,0.699999988,1,0,1756.525269
00:00.0,CLEARWATER,W53T06TC,707558753,410,1,No,No,No,CONCRETE,17.42000008,17.59000015,Pattern 8,B,NA,0,NULL,NULL,NA,0,NULL,258.6650085,0.699999988,1,0,829.411377
00:00.0,CLEARWATER,W53T06TC,707558753,410,1,No,No,No,CONCRETE,17.42000008,17.59000015,Pattern 8,B,NA,0,NULL,NULL,NA,0,NULL,258.6650085,0.699999988,1,0,829.411377
00:00.0,MACKENZIE,W54T09TC,707558750,410,1,No,No,No,WOOD,21,22,Pattern 8,D,NA,0,NULL,NULL,NA,0,NULL,496.0249939,0.699999988,1,1,500
00:00.0,WAINWRIGHT,W52T0400,707558502,410,RN01,Yes,Yes,No,WOOD,0,0.25,Pattern 6,D,NA,0,NULL,NULL,NA,0,NULL,94.23999786,0.699999988,1,0,408
00:00.0,FORT FRANCES,W42T04TB,707557926,710,1,No,No,No,WOOD,79.80000305,81.16000366,Pattern 8,D,NA,0,NULL,NULL,NA,0,NULL,1093.564941,0.699999988,1,0,5263.968262
00:00.0,FORT FRANCES,W42T04TF,707557926,410,1,No,No,No,WOOD,83,87.5,Pattern 8,B,NA,0,NULL,NULL,NA,0,NULL,761.6699829,0.699999988,1,0,166.4444427
00:00.0,FORT FRANCES,W42T04TF,707557926,510,1,No,No,No,WOOD,79.56999969,79.65000153,Pattern 8,B,NA,0,NULL,NULL,NA,0,NULL,294.375,0.699999988,1,0,4999.885742
00:00.0,FORT FRANCES,W42T04TF,707557926,510,1,No,No,No,WOOD,79.56999969,79.65000153,Pattern 8,B,NA,0,NULL,NULL,NA,0,NULL,294.375,0.699999988,1,0,4999.885742
00:00.0,CHETWYND,W50P0T01,707557898,410,1,No,No,No,WOOD,469.2000122,470.2000122,Pattern 8,A,NA,60,NULL,NULL,NA,0,NULL,942.6350098,0.699999988,1,360,1460
00:00.0,CHETWYND,W50P0S02,707557898,710,1,No,No,No,WOOD,469.2000122,470.0799866,Pattern 8,A,NA,60,NULL,NULL,NA,0,NULL,626.8649902,0.699999988,1,360,5251.289551
00:00.0,YALE,W53T01TA,707556954,410,1,No,No,No,WOOD,0.620000005,0.899999976,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,310.5299988,0.699999988,1,0,1207.142944
00:00.0,FORT FRANCES,W42T0400,707557926,710,1,No,No,No,WOOD,81.19999695,83.09999847,Pattern 8,B,NA,0,NULL,NULL,NA,0,NULL,634.2849731,0.699999988,1,0,5289.469238
00:00.0,FRASER,W54T01TC,707562387,410,1,No,No,No,CONCRETE,49.18999863,49.27000046,Pattern 8,B,CLIP_RAIL,0,NULL,NULL,NA,0,NULL,218.3999939,0.699999988,1,0,2737.437256
00:00.0,GRANDE CACHE,W50P0T03,707562169,410,1,No,No,No,WOOD,64.30000305,65.91000366,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,2061.669922,0.699999988,1,480,1318.633057
00:00.0,CROMER,W40P0S01,707561132,710,1,No,No,No,WOOD,1.190000057,3.130000114,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,553.2150269,0.699999988,1,0,5267.525391
00:00.0,FORT FRANCES,W42T04TB,707557926,710,1,No,No,No,WOOD,66.94999695,78.44999695,Pattern 8,B,NA,0,NULL,NULL,NA,0,NULL,238.5200043,0.699999988,1,0,783.4782715
00:00.0,FORT FRANCES,W42T04TB,707557926,710,1,No,No,No,WOOD,66.94999695,78.44999695,Pattern 8,B,NA,0,NULL,NULL,NA,0,NULL,238.5200043,0.699999988,1,0,783.4782715
00:00.0,FORT FRANCES,W42T04TB,707557926,710,1,No,No,No,WOOD,66.94999695,78.44999695,Pattern 8,B,NA,0,NULL,NULL,NA,0,NULL,238.5200043,0.699999988,1,0,783.4782715
00:00.0,FORT FRANCES,W42T04TB,707557926,710,1,No,No,No,WOOD,66.94999695,78.44999695,Pattern 8,B,NA,0,NULL,NULL,NA,0,NULL,238.5200043,0.699999988,1,0,783.4782715
00:00.0,FORT FRANCES,W42T04TF,707557926,410,1,No,No,No,WOOD,78,83,Pattern 8,D,NA,0,NULL,NULL,NA,0,NULL,682.7150269,0.699999988,1,0,139
00:00.0,CROMER,W40P0S02,707561132,710,1,No,No,No,WOOD,3.130000114,4.440000057,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,649.1500244,0.699999988,1,0,5272.519531
00:00.0,BULKLEY,W54T0400,707561641,410,1,No,No,No,WOOD,92.55999756,95.40000153,Pattern 8,B,NA,0,NULL,NULL,NA,0,NULL,107.0550003,0.699999988,1,180,38.38022995
00:00.0,CRAIK,W44T02TE,707562398,410,1,No,No,No,WOOD,88.76000214,88.80000305,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,3.61500001,0.699999988,1,360,24.9994278
00:00.0,DRUMHELLER,W52T02TK,707559279,710,S001,No,No,No,WOOD,0,0.589999974,Pattern 6,D,NA,0,NULL,NULL,Tie Type 1,0,NULL,646.9249878,0.699999988,1,0,5296.610352
00:00.0,CHETWYND,W54T0500,707559604,410,1,No,No,No,WOOD,556,556.0800171,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,274.0299988,0.699999988,1,0,3536.744385
00:00.0,TURNBERRY,W41T02TA,707559752,410,1,No,No,No,WOOD,60.70000076,61.27000046,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,61.33000183,0.699999988,1,0,108.7719879
00:00.0,SLAVE LAKE,W55T01TA,707559499,410,1,No,No,No,WOOD,139.8000031,140.1600037,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,667.164978,0.699999988,1,0,3333.327637
00:00.0,ALBREDA,W51T0100,707560849,410,1,Yes,Yes,No,CONCRETE,94.04000092,94.12999725,Pattern 8,B,CLIP_RAIL,0,NULL,NULL,NA,0,NULL,231.8099976,0.699999988,1,0,2600.105713
00:00.0,ABERDEEN,W44T03TA,707560764,410,NB01,No,No,No,WOOD,0.730000019,0.74000001,Pattern 6,A,NA,0,NULL,NULL,NA,0,NULL,12.02999973,0.699999988,1,0,1200.001099
00:00.0,CROMER,W40P0T01,707561132,410,1,No,No,No,WOOD,2.5,5.5,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,2834.97998,0.699999988,1,480,1262.666626
00:00.0,CROMER,W40P0W11,707561132,510,1,No,No,No,WOOD,1.899999976,3.079999924,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,482.2399902,0.699999988,1,0,3813.55957
00:00.0,CROMER,W40P0W11,707561132,510,1,No,No,No,WOOD,1.899999976,3.079999924,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,482.2399902,0.699999988,1,0,3813.55957
00:00.0,CROMER,W40P0W11,707561132,510,1,No,No,No,WOOD,1.899999976,3.079999924,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,482.2399902,0.699999988,1,0,3813.55957
00:00.0,CROMER,W40P0W11,707561132,510,1,No,No,No,WOOD,1.899999976,3.079999924,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,482.2399902,0.699999988,1,0,3813.55957
00:00.0,CROMER,W40P0W11,707561132,510,1,No,No,No,WOOD,1.899999976,3.079999924,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,482.2399902,0.699999988,1,0,3813.55957
00:00.0,CROMER,W40P0W11,707561132,510,1,No,No,No,WOOD,1.899999976,3.079999924,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,482.2399902,0.699999988,1,0,3813.55957
00:00.0,CROMER,W40P0W11,707561132,510,1,No,No,No,WOOD,1.899999976,3.079999924,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,482.2399902,0.699999988,1,0,3813.55957
00:00.0,CROMER,W40P0W11,707561132,510,1,No,No,No,WOOD,1.899999976,3.079999924,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,482.2399902,0.699999988,1,0,3813.55957
00:00.0,CROMER,W40P0W11,707561132,510,1,No,No,No,WOOD,1.899999976,3.079999924,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,482.2399902,0.699999988,1,0,3813.55957
00:00.0,CROMER,W40P0W11,707561132,510,1,No,No,No,WOOD,1.899999976,3.079999924,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,482.2399902,0.699999988,1,0,3813.55957
00:00.0,CROMER,W40P0W11,707561132,510,1,No,No,No,WOOD,1.899999976,3.079999924,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,482.2399902,0.699999988,1,0,3813.55957
00:00.0,WAINWRIGHT,W52T0400,707558502,410,1,Yes,Yes,No,WOOD,0,0.230000004,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,77.15000153,0.699999988,1,0,334.7825928
00:00.0,CLEARWATER,W53T06TK,707558753,710,1,No,No,No,CONCRETE,17.39999962,17.39999962,Pattern 8,B,NA,0,NULL,NULL,NA,0,NULL,1.320000052,0.699999988,1,0,0
00:00.0,CROMER,W40P0W11,707561132,510,1,No,No,No,WOOD,1.899999976,3.079999924,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,482.2399902,0.699999988,1,0,3813.55957
00:00.0,CROMER,W40P0W11,707561132,610,1,No,No,No,WOOD,3,3,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,171.1705933,0.699999988,1,0,0
00:00.0,CROMER,W40P0W11,707561132,610,1,No,No,No,WOOD,3,3,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,171.1705933,0.699999988,1,0,0
00:00.0,CROMER,W40P0W11,707561132,610,1,No,No,No,WOOD,3,3,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,171.1705933,0.699999988,1,0,0
00:00.0,CROMER,W40P0W11,707561132,610,1,No,No,No,WOOD,3,3,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,171.1705933,0.699999988,1,0,0
00:00.0,CROMER,W40P0W11,707561132,610,1,No,No,No,WOOD,3,3,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,171.1705933,0.699999988,1,0,0
00:00.0,CROMER,W40P0W11,707561132,610,1,No,No,No,WOOD,3,3,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,171.1705933,0.699999988,1,0,0
00:00.0,CROMER,W40P0W11,707561132,610,1,No,No,No,WOOD,3,3,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,171.1705933,0.699999988,1,0,0
00:00.0,CROMER,W40P0W11,707561132,610,1,No,No,No,WOOD,3,3,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,171.1705933,0.699999988,1,0,0
00:00.0,CROMER,W40P0W11,707561132,610,1,No,No,No,WOOD,3,3,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,171.1705933,0.699999988,1,0,0
00:00.0,CROMER,W40P0W11,707561132,610,1,No,No,No,WOOD,3,3,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,171.1705933,0.699999988,1,0,0
00:00.0,CROMER,W40P0W11,707561132,610,1,No,No,No,WOOD,3,3,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,171.1705933,0.699999988,1,0,0
00:00.0,CROMER,W40P0W11,707561132,610,1,No,No,No,WOOD,3,3,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,171.1705933,0.699999988,1,0,0
00:00.0,CROMER,W40P0W11,707561132,610,1,No,No,No,WOOD,3,3,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,171.1705933,0.699999988,1,0,0
00:00.0,TELKWA,W54T08TC,707560312,410,1,No,No,No,WOOD,98.59999847,98.62000275,Pattern 8,B,NA,0,NULL,NULL,NA,0,NULL,28.85000038,0.699999988,1,0,1449.690308
00:00.0,TELKWA,W54T08TB,707560312,410,1,No,No,No,WOOD,98.69999695,98.76000214,Pattern 8,B,NA,0,NULL,NULL,NA,0,NULL,36.31000137,0.699999988,1,0,633.2785645
00:00.0,CROMER,W40P0T01,707561132,410,1,No,No,No,WOOD,5.5,8.199999809,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,2625.685059,0.699999988,1,480,1078.148193
00:00.0,CROMER,W40P0W11,707561132,510,1,No,No,No,WOOD,7.5,7.579999924,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,277.5849915,0.699999988,1,0,50000.04688
00:00.0,CROMER,W40P0W11,707561132,510,1,No,No,No,WOOD,7.5,7.579999924,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,277.5849915,0.699999988,1,0,50000.04688
00:00.0,CROMER,W40P0W11,707561132,510,1,No,No,No,WOOD,7.5,7.579999924,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,277.5849915,0.699999988,1,0,50000.04688
00:00.0,CROMER,W40P0W11,707561132,510,1,No,No,No,WOOD,7.5,7.579999924,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,277.5849915,0.699999988,1,0,50000.04688
00:00.0,CROMER,W40P0W11,707561132,510,1,No,No,No,WOOD,7.5,7.579999924,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,277.5849915,0.699999988,1,0,50000.04688
00:00.0,CROMER,W40P0W11,707561132,510,1,No,No,No,WOOD,7.5,7.579999924,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,277.5849915,0.699999988,1,0,50000.04688
00:00.0,CROMER,W40P0W11,707561132,510,1,No,No,No,WOOD,7.5,7.579999924,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,277.5849915,0.699999988,1,0,50000.04688
00:00.0,CROMER,W40P0W11,707561132,510,1,No,No,No,WOOD,7.5,7.579999924,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,277.5849915,0.699999988,1,0,50000.04688
00:00.0,CROMER,W40P0W11,707561132,610,1,No,No,No,WOOD,7.5,7.5,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,171.1705933,0.699999988,1,0,0
00:00.0,CROMER,W40P0W11,707561132,610,1,No,No,No,WOOD,7.5,7.5,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,171.1705933,0.699999988,1,0,0
00:00.0,CROMER,W40P0W11,707561132,610,1,No,No,No,WOOD,7.5,7.5,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,171.1705933,0.699999988,1,0,0
00:00.0,CROMER,W40P0W11,707561132,610,1,No,No,No,WOOD,7.5,7.5,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,171.1705933,0.699999988,1,0,0
00:00.0,CROMER,W40P0W11,707561132,610,1,No,No,No,WOOD,7.5,7.5,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,171.1705933,0.699999988,1,0,0
00:00.0,CROMER,W40P0W11,707561132,610,1,No,No,No,WOOD,7.5,7.5,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,171.1705933,0.699999988,1,0,0
00:00.0,CROMER,W40P0W11,707561132,610,1,No,No,No,WOOD,7.5,7.5,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,171.1705933,0.699999988,1,0,0
00:00.0,CROMER,W40P0W11,707561132,610,1,No,No,No,WOOD,7.5,7.5,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,171.1705933,0.699999988,1,0,0
00:00.0,CROMER,W40P0W11,707561132,610,1,No,No,No,WOOD,7.5,7.5,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,171.1705933,0.699999988,1,0,0
00:00.0,CROMER,W40P0W11,707561132,610,1,No,No,No,WOOD,7.5,7.5,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,171.1705933,0.699999988,1,0,0
00:00.0,CROMER,W40P0W11,707561132,510,1,No,No,No,WOOD,7.5,7.579999924,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,277.5849915,0.699999988,1,0,50000.04688
00:00.0,CROMER,W40P0W11,707561132,510,1,No,No,No,WOOD,7.5,7.579999924,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,277.5849915,0.699999988,1,0,50000.04688
00:00.0,ALBREDA,W51T0100,707560849,410,1,Yes,Yes,No,CONCRETE,102.3000031,102.3300018,Pattern 8,B,CLIP_RAIL,0,NULL,NULL,NA,0,NULL,70.16000366,0.699999988,1,0,2333.428223
00:00.0,SLAVE LAKE,W55T01TA,707559499,410,1,No,No,No,WOOD,141,141.3399963,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,904.6900024,0.699999988,1,0,2985.326172
00:00.0,TURNBERRY,W41T02TA,707559752,410,1,No,No,No,WOOD,56.90000153,59.74000168,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,51.79499817,0.699999988,1,0,14.4366188
00:00.0,CHETWYND,W54T0500,707559604,410,1,No,No,No,WOOD,562,562.0900269,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,279.9249878,0.699999988,1,0,3143.506348
00:00.0,CRAIK,W44T02TE,707562398,410,1,No,No,No,WOOD,88.80000305,88.83999634,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,3.654999971,0.699999988,1,300,25.00419617
00:00.0,BULKLEY,W54T0400,707561641,410,1,No,No,No,WOOD,87.31999969,92.69999695,Pattern 8,B,NA,0,NULL,NULL,NA,0,NULL,210.9700012,0.699999988,1,180,34.20075989
00:00.0,BULKLEY,W54T0400,707561641,410,1,No,No,No,WOOD,87.31999969,92.69999695,Pattern 8,B,NA,0,NULL,NULL,NA,0,NULL,210.9700012,0.699999988,1,180,34.20075989
00:00.0,CROMER,W40P0S01,707561132,710,1,No,No,No,WOOD,4.440000057,5.809999943,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,758.0700073,0.699999988,1,0,5285.401855
00:00.0,CROMER,W40P0S02,707561132,710,1,No,No,No,WOOD,4.21999979,5.809999943,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,900.8150024,0.699999988,1,0,5274.213379
00:00.0,GRANDE CACHE,W50P0T03,707562169,410,1,No,No,No,WOOD,65.90000153,67.90000153,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,2264.344971,0.699999988,1,480,1152.5
00:00.0,FRASER,W54T01TC,707562387,410,1,No,No,No,CONCRETE,48.29999924,48.45000076,Pattern 8,B,CLIP_RAIL,0,NULL,NULL,NA,0,NULL,408.5299988,0.699999988,1,0,2606.640137
00:00.0,FRASER,W54T01TC,707562387,410,1,No,No,No,CONCRETE,48.5,48.65000153,Pattern 8,B,CLIP_RAIL,0,NULL,NULL,NA,0,NULL,408.5299988,0.699999988,1,0,2606.640137
00:00.0,FRASER,W54T01TC,707562387,410,1,No,No,No,CONCRETE,48.29999924,48.45000076,Pattern 8,B,CLIP_RAIL,0,NULL,NULL,NA,0,NULL,408.5299988,0.699999988,1,0,2606.640137
00:00.0,FRASER,W54T01TC,707562387,410,1,No,No,No,CONCRETE,48.5,48.65000153,Pattern 8,B,CLIP_RAIL,0,NULL,NULL,NA,0,NULL,408.5299988,0.699999988,1,0,2606.640137
